site_name,old_site_code,date,transect_no,position_m,pred_SWL,pred_time,station,sighter_tidal_ele,pos_tidal_ele,eyeheight_ft,sighter_trans_no,sighter_pos_m,SWL_time _24h,SWL_height_ft,stadia_height_ft,seawall height m,converted to feet,added to elev,physical_features,pf_no,notes
San Quentin Beach,SQ,6/7/2019,2,13.7,-0.04,1210,Point San Quentin,3.2,6,5.9,3,9.2,1210,9.1,3.1,,,,,,
San Quentin Beach,SQ,6/7/2019,2,14,-0.04,1210,Point San Quentin,3.2,4.8,5.9,3,9.2,1210,9.1,4.3,,,,,,
San Quentin Beach,SQ,6/7/2019,2,14.7,-0.04,1210,Point San Quentin,3.2,4.5,5.9,3,9.2,1210,9.1,4.6,,,,,,
San Quentin Beach,SQ,6/7/2019,2,14.9,-0.04,1210,Point San Quentin,3.2,3.9,5.9,3,9.2,1210,9.1,5.2,,,,,,
San Quentin Beach,SQ,6/7/2019,2,15,-0.04,1210,Point San Quentin,3.2,4,5.9,3,9.2,1210,9.1,5.1,,,,,,
San Quentin Beach,SQ,6/7/2019,2,15.4,-0.04,1210,Point San Quentin,3.2,3.9,5.9,3,9.2,1210,9.1,5.2,,,,,,
San Quentin Beach,SQ,6/7/2019,2,15.5,-0.04,1210,Point San Quentin,3.2,3.2,5.9,3,9.2,1210,9.1,5.9,,,,,,
San Quentin Beach,SQ,6/7/2019,2,16,-0.04,1210,Point San Quentin,3.2,3.1,5.9,3,9.2,1210,9.1,6,,,,,,
San Quentin Beach,SQ,6/7/2019,2,16.5,-0.04,1210,Point San Quentin,3.2,3.2,5.9,3,9.2,1210,9.1,5.9,,,,,,
San Quentin Beach,SQ,6/7/2019,2,16.6,-0.04,1210,Point San Quentin,3.2,3.1,5.9,3,9.2,1210,9.1,6,,,,,,
San Quentin Beach,SQ,6/7/2019,3,0,-0.04,1210,Point San Quentin,3.2,-0.9,5.9,3,9.2,1210,9.1,10,,,,,,
San Quentin Beach,SQ,6/7/2019,3,1,-0.04,1210,Point San Quentin,3.2,-0.5,5.9,3,9.2,1210,9.1,9.6,,,,,,
San Quentin Beach,SQ,6/7/2019,3,2,-0.04,1210,Point San Quentin,3.2,-0.2,5.9,3,9.2,1210,9.1,9.3,,,,,,
San Quentin Beach,SQ,6/7/2019,3,3,-0.04,1210,Point San Quentin,3.2,-0.1,5.9,3,9.2,1210,9.1,9.2,,,,bench,,
San Quentin Beach,SQ,6/7/2019,3,4,-0.04,1210,Point San Quentin,3.2,1.4,5.9,3,9.2,1210,9.1,7.7,,,,,,
San Quentin Beach,SQ,6/7/2019,3,4.7,-0.04,1210,Point San Quentin,3.2,1.9,5.9,3,9.2,1210,9.1,7.2,,,,,,
San Quentin Beach,SQ,6/7/2019,3,5,-0.04,1210,Point San Quentin,3.2,1.9,5.9,3,9.2,1210,9.1,7.2,,,,,,
San Quentin Beach,SQ,6/7/2019,3,6,-0.04,1210,Point San Quentin,3.2,2.4,5.9,3,9.2,1210,9.1,6.7,,,,,,
San Quentin Beach,SQ,6/7/2019,3,6.6,-0.04,1210,Point San Quentin,3.2,1.9,5.9,3,9.2,1210,9.1,7.2,,,,,,
San Quentin Beach,SQ,6/7/2019,3,7.3,-0.04,1210,Point San Quentin,3.2,2.8,5.9,3,9.2,1210,9.1,6.3,,,,,,
San Quentin Beach,SQ,6/7/2019,3,8,-0.04,1210,Point San Quentin,3.2,3,5.9,3,9.2,1210,9.1,6.1,,,,,,
San Quentin Beach,SQ,6/7/2019,3,8.3,-0.04,1210,Point San Quentin,3.2,2.6,5.9,3,9.2,1210,9.1,6.5,,,,,,
San Quentin Beach,SQ,6/7/2019,3,9,-0.04,1210,Point San Quentin,3.2,3.3,5.9,3,9.2,1210,9.1,5.8,,,,,,
San Quentin Beach,SQ,6/7/2019,3,10,-0.04,1210,Point San Quentin,3.2,4.3,5.9,3,9.2,1210,9.1,4.8,,,,,,
San Quentin Beach,SQ,6/7/2019,3,10.5,-0.04,1210,Point San Quentin,3.2,2.9,5.9,3,9.2,1210,9.1,6.2,,,,,,
San Quentin Beach,SQ,6/7/2019,3,11.3,-0.04,1210,Point San Quentin,3.2,2.9,5.9,3,9.2,1210,9.1,6.2,,,,,,
San Quentin Beach,SQ,6/7/2019,3,12,-0.04,1210,Point San Quentin,3.2,0.9,5.9,3,9.2,1210,9.1,8.2,,,,,,
San Quentin Beach,SQ,6/7/2019,3,12.3,-0.04,1210,Point San Quentin,3.2,3.3,5.9,3,9.2,1210,9.1,5.8,,,,,,
San Quentin Beach,SQ,6/7/2019,3,12.8,-0.04,1210,Point San Quentin,3.2,3.3,5.9,3,9.2,1210,9.1,5.8,,,,,,
San Quentin Beach,SQ,6/7/2019,3,13,-0.04,1210,Point San Quentin,3.2,3.8,5.9,3,9.2,1210,9.1,5.3,,,,,,
San Quentin Beach,SQ,6/7/2019,3,14,-0.04,1210,Point San Quentin,3.2,4.2,5.9,3,9.2,1210,9.1,4.9,,,,,,
San Quentin Beach,SQ,6/7/2019,3,14.7,-0.04,1210,Point San Quentin,3.2,4.4,5.9,3,9.2,1210,9.1,4.7,,,,,,
San Quentin Beach,SQ,6/7/2019,3,14.8,-0.04,1210,Point San Quentin,3.2,4.1,5.9,3,9.2,1210,9.1,5,,,,,,
San Quentin Beach,SQ,6/7/2019,3,15.5,-0.04,1210,Point San Quentin,3.2,6.3,5.9,3,9.2,1210,9.1,2.8,,,,,,
San Quentin Beach,SQ,6/7/2019,4,0,-0.04,1210,Point San Quentin,3.2,-1,5.9,3,9.2,1210,9.1,10.1,,,,,,
San Quentin Beach,SQ,6/7/2019,4,1,-0.04,1210,Point San Quentin,3.2,-0.8,5.9,3,9.2,1210,9.1,9.9,,,,,,
San Quentin Beach,SQ,6/7/2019,4,2,-0.04,1210,Point San Quentin,3.2,-0.4,5.9,3,9.2,1210,9.1,9.5,,,,,,
San Quentin Beach,SQ,6/7/2019,4,2.6,-0.04,1210,Point San Quentin,3.2,0,5.9,3,9.2,1210,9.1,9.1,,,,bench,,
San Quentin Beach,SQ,6/7/2019,4,2.9,-0.04,1210,Point San Quentin,3.2,1.1,5.9,3,9.2,1210,9.1,8,,,,,,
San Quentin Beach,SQ,6/7/2019,4,3.3,-0.04,1210,Point San Quentin,3.2,0.4,5.9,3,9.2,1210,9.1,8.7,,,,,,
San Quentin Beach,SQ,6/7/2019,4,4,-0.04,1210,Point San Quentin,3.2,0.9,5.9,3,9.2,1210,9.1,8.2,,,,,,
San Quentin Beach,SQ,6/7/2019,4,5,-0.04,1210,Point San Quentin,3.2,1.2,5.9,3,9.2,1210,9.1,7.9,,,,,,
San Quentin Beach,SQ,6/7/2019,4,6,-0.04,1210,Point San Quentin,3.2,2.1,5.9,3,9.2,1210,9.1,7,,,,,,
San Quentin Beach,SQ,6/7/2019,4,7,-0.04,1210,Point San Quentin,3.2,2.7,5.9,3,9.2,1210,9.1,6.4,,,,,,
San Quentin Beach,SQ,6/7/2019,4,8,-0.04,1210,Point San Quentin,3.2,2.7,5.9,3,9.2,1210,9.1,6.4,,,,,,
San Quentin Beach,SQ,6/7/2019,4,9,-0.04,1210,Point San Quentin,3.2,2.5,5.9,3,9.2,1210,9.1,6.6,,,,,,
San Quentin Beach,SQ,6/7/2019,4,9.3,-0.04,1210,Point San Quentin,3.2,2.9,5.9,3,9.2,1210,9.1,6.2,,,,,,
San Quentin Beach,SQ,6/7/2019,4,10,-0.04,1210,Point San Quentin,3.2,2.9,5.9,3,9.2,1210,9.1,6.2,,,,,,
San Quentin Beach,SQ,6/7/2019,4,11,-0.04,1210,Point San Quentin,3.2,2.8,5.9,3,9.2,1210,9.1,6.3,,,,,,
San Quentin Beach,SQ,6/7/2019,4,11.6,-0.04,1210,Point San Quentin,3.2,2.7,5.9,3,9.2,1210,9.1,6.4,,,,,,
San Quentin Beach,SQ,6/7/2019,4,11.8,-0.04,1210,Point San Quentin,3.2,3.2,5.9,3,9.2,1210,9.1,5.9,,,,,,
San Quentin Beach,SQ,6/7/2019,4,13,-0.04,1210,Point San Quentin,3.2,3.9,5.9,3,9.2,1210,9.1,5.2,,,,,,
San Quentin Beach,SQ,6/7/2019,4,14,-0.04,1210,Point San Quentin,3.2,4.9,5.9,3,9.2,1210,9.1,4.2,,,,,,
San Quentin Beach,SQ,6/7/2019,4,15,-0.04,1210,Point San Quentin,3.2,6.1,5.9,3,9.2,1210,9.1,3,,,,,,
San Quentin Beach,SQ,6/7/2019,5,0,-0.04,1210,Point San Quentin,3.2,-0.9,5.9,3,9.2,1210,9.1,10,,,,,,
San Quentin Beach,SQ,6/7/2019,5,1,-0.04,1210,Point San Quentin,3.2,-0.5,5.9,3,9.2,1210,9.1,9.6,,,,,,
San Quentin Beach,SQ,6/7/2019,5,1.5,-0.04,1210,Point San Quentin,3.2,-0.2,5.9,3,9.2,1210,9.1,9.3,,,,,,
San Quentin Beach,SQ,6/7/2019,5,2,-0.04,1210,Point San Quentin,3.2,0.6,5.9,3,9.2,1210,9.1,8.5,,,,bench,,
San Quentin Beach,SQ,6/7/2019,5,2.7,-0.04,1210,Point San Quentin,3.2,1.6,5.9,3,9.2,1210,9.1,7.5,,,,,,
San Quentin Beach,SQ,6/7/2019,5,3,-0.04,1210,Point San Quentin,3.2,2.8,5.9,3,9.2,1210,9.1,6.3,,,,,,
San Quentin Beach,SQ,6/7/2019,5,3.3,-0.04,1210,Point San Quentin,3.2,4.1,5.9,3,9.2,1210,9.1,5,,,,,,
San Quentin Beach,SQ,6/7/2019,5,4.7,-0.04,1210,Point San Quentin,3.2,3.7,5.9,3,9.2,1210,9.1,5.4,,,,,,
San Quentin Beach,SQ,6/7/2019,5,4.9,-0.04,1210,Point San Quentin,3.2,2.8,5.9,3,9.2,1210,9.1,6.3,,,,,,
San Quentin Beach,SQ,6/7/2019,5,5.1,-0.04,1210,Point San Quentin,3.2,1.1,5.9,3,9.2,1210,9.1,8,,,,,,
San Quentin Beach,SQ,6/7/2019,5,6,-0.04,1210,Point San Quentin,3.2,0.8,5.9,3,9.2,1210,9.1,8.3,,,,,,
San Quentin Beach,SQ,6/7/2019,5,7,-0.04,1210,Point San Quentin,3.2,1.2,5.9,3,9.2,1210,9.1,7.9,,,,,,
San Quentin Beach,SQ,6/7/2019,5,7.5,-0.04,1210,Point San Quentin,3.2,1.1,5.9,3,9.2,1210,9.1,8,,,,,,
San Quentin Beach,SQ,6/7/2019,5,7.7,-0.04,1210,Point San Quentin,3.2,2.1,5.9,3,9.2,1210,9.1,7,,,,,,
San Quentin Beach,SQ,6/7/2019,5,8,-0.04,1210,Point San Quentin,3.2,2.2,5.9,3,9.2,1210,9.1,6.9,,,,,,
San Quentin Beach,SQ,6/7/2019,5,8.5,-0.04,1210,Point San Quentin,3.2,2.7,5.9,3,9.2,1210,9.1,6.4,,,,,,
San Quentin Beach,SQ,6/7/2019,5,9,-0.04,1210,Point San Quentin,3.2,3.2,5.9,3,9.2,1210,9.1,5.9,,,,,,
San Quentin Beach,SQ,6/7/2019,5,9.5,-0.04,1210,Point San Quentin,3.2,5.4,5.9,3,9.2,1210,9.1,3.7,,,,,,
San Quentin Beach,SQ,6/7/2019,5,10,-0.04,1210,Point San Quentin,3.2,6.8,5.9,3,9.2,1210,9.1,2.3,,,,,,
Starkweather Park,SW,6/10/2019,1,0,0.141,1215,Point San Quentin,2.5,0.7,5.5,3,5.3,1215,7.9,7.3,,,,,,
Starkweather Park,SW,6/10/2019,1,1,0.141,1215,Point San Quentin,2.5,0.9,5.5,3,5.3,1215,7.9,7.1,,,,,,
Starkweather Park,SW,6/10/2019,1,2,0.141,1215,Point San Quentin,2.5,1.8,5.5,3,5.3,1215,7.9,6.2,,,,,,
Starkweather Park,SW,6/10/2019,1,3,0.141,1215,Point San Quentin,2.5,1.9,5.5,3,5.3,1215,7.9,6.1,,,,,,
Starkweather Park,SW,6/10/2019,1,4,0.141,1215,Point San Quentin,2.5,1.8,5.5,3,5.3,1215,7.9,6.2,,,,,,
Starkweather Park,SW,6/10/2019,1,5,0.141,1215,Point San Quentin,2.5,2.7,5.5,3,5.3,1215,7.9,5.3,,,,,,
Starkweather Park,SW,6/10/2019,1,6,0.141,1215,Point San Quentin,2.5,2.8,5.5,3,5.3,1215,7.9,5.2,,,,,,
Starkweather Park,SW,6/10/2019,1,6.8,0.141,1215,Point San Quentin,2.5,3.4,5.5,3,5.3,1215,7.9,4.6,,,,,,
Starkweather Park,SW,6/10/2019,1,7.2,0.141,1215,Point San Quentin,2.5,5.5,5.5,3,5.3,1215,7.9,2.5,,,,,,
Starkweather Park,SW,6/10/2019,1,8,0.141,1215,Point San Quentin,2.5,4.8,5.5,3,5.3,1215,7.9,3.2,,,,,,
Starkweather Park,SW,6/10/2019,1,9,0.141,1215,Point San Quentin,2.5,5.9,5.5,3,5.3,1215,7.9,2.1,,,,,,
Starkweather Park,SW,6/10/2019,1,10,0.141,1215,Point San Quentin,2.5,7.9,5.5,3,5.3,1215,7.9,0.1,,,,,,
Starkweather Park,SW,6/10/2019,2,0,0.141,1215,Point San Quentin,2.5,0.7,5.5,3,5.3,1215,7.9,7.3,,,,,,
Starkweather Park,SW,6/10/2019,2,1,0.141,1215,Point San Quentin,2.5,0.9,5.5,3,5.3,1215,7.9,7.1,,,,,,
Starkweather Park,SW,6/10/2019,2,2,0.141,1215,Point San Quentin,2.5,2,5.5,3,5.3,1215,7.9,6,,,,,,
Starkweather Park,SW,6/10/2019,2,3,0.141,1215,Point San Quentin,2.5,1.7,5.5,3,5.3,1215,7.9,6.3,,,,,,
Starkweather Park,SW,6/10/2019,2,4,0.141,1215,Point San Quentin,2.5,1.9,5.5,3,5.3,1215,7.9,6.1,,,,,,
Starkweather Park,SW,6/10/2019,2,5,0.141,1215,Point San Quentin,2.5,2.3,5.5,3,5.3,1215,7.9,5.7,,,,,,
Starkweather Park,SW,6/10/2019,2,6,0.141,1215,Point San Quentin,2.5,3.2,5.5,3,5.3,1215,7.9,4.8,,,,,,"start of large rock, grade becomes steep"
Starkweather Park,SW,6/10/2019,2,7,0.141,1215,Point San Quentin,2.5,5,5.5,3,5.3,1215,7.9,3,,,,,,
Starkweather Park,SW,6/10/2019,2,8,0.141,1215,Point San Quentin,2.5,5.2,5.5,3,5.3,1215,7.9,2.8,,,,,,
Starkweather Park,SW,6/10/2019,2,9.2,0.141,1215,Point San Quentin,2.5,6.1,5.5,3,5.3,1215,7.9,1.9,,,,,,
Starkweather Park,SW,6/10/2019,2,10,0.141,1215,Point San Quentin,2.5,6.1,5.5,3,5.3,1215,7.9,1.9,,,,,,
Starkweather Park,SW,6/10/2019,2,10.8,0.141,1215,Point San Quentin,2.5,7.3,5.5,3,5.3,1215,7.9,0.7,,,,,,
Starkweather Park,SW,6/10/2019,3,0,0.141,1215,Point San Quentin,2.5,0.8,5.5,3,5.3,1215,7.9,7.2,,,,,,
Starkweather Park,SW,6/10/2019,3,1,0.141,1215,Point San Quentin,2.5,1.2,5.5,3,5.3,1215,7.9,6.8,,,,,,
Starkweather Park,SW,6/10/2019,3,2,0.141,1215,Point San Quentin,2.5,1.6,5.5,3,5.3,1215,7.9,6.4,,,,,,
Starkweather Park,SW,6/10/2019,3,3,0.141,1215,Point San Quentin,2.5,2.1,5.5,3,5.3,1215,7.9,5.9,,,,,,
Starkweather Park,SW,6/10/2019,3,4,0.141,1215,Point San Quentin,2.5,2.3,5.5,3,5.3,1215,7.9,5.7,,,,,,
Starkweather Park,SW,6/10/2019,3,5,0.141,1215,Point San Quentin,2.5,2.5,5.5,3,5.3,1215,7.9,5.5,,,,,,
Starkweather Park,SW,6/10/2019,3,6,0.141,1215,Point San Quentin,2.5,3.2,5.5,3,5.3,1215,7.9,4.8,,,,,,
Starkweather Park,SW,6/10/2019,3,6.9,0.141,1215,Point San Quentin,2.5,3.8,5.5,3,5.3,1215,7.9,4.2,,,,,,
Starkweather Park,SW,6/10/2019,3,7,0.141,1215,Point San Quentin,2.5,4.7,5.5,3,5.3,1215,7.9,3.3,,,,,,"start of large rock, grade becomes steep"
Starkweather Park,SW,6/10/2019,3,9,0.141,1215,Point San Quentin,2.5,5.9,5.5,3,5.3,1215,7.9,2.1,,,,,,
Starkweather Park,SW,6/10/2019,3,10,0.141,1215,Point San Quentin,2.5,6.1,5.5,3,5.3,1215,7.9,1.9,,,,,,
Starkweather Park,SW,6/10/2019,3,11,0.141,1215,Point San Quentin,2.5,5.9,5.5,3,5.3,1215,7.9,2.1,,,,,,
Starkweather Park,SW,6/10/2019,4,0,0.141,1215,Point San Quentin,2.5,0.6,5.5,3,5.3,1215,7.9,7.4,,,,,,
Starkweather Park,SW,6/10/2019,4,2,0.141,1215,Point San Quentin,2.5,2.8,5.5,3,5.3,1215,7.9,5.2,,,,,,large grade change from steep to plateau at cell before T4
Starkweather Park,SW,6/10/2019,4,3,0.141,1215,Point San Quentin,2.5,2.4,5.5,3,5.3,1215,7.9,5.6,,,,,,
Starkweather Park,SW,6/10/2019,4,4,0.141,1215,Point San Quentin,2.5,2.7,5.5,3,5.3,1215,7.9,5.3,,,,,,
Starkweather Park,SW,6/10/2019,4,5,0.141,1215,Point San Quentin,2.5,2.6,5.5,3,5.3,1215,7.9,5.4,,,,,,
Starkweather Park,SW,6/10/2019,4,6,0.141,1215,Point San Quentin,2.5,3.6,5.5,3,5.3,1215,7.9,4.4,,,,,,
Starkweather Park,SW,6/10/2019,4,6.9,0.141,1215,Point San Quentin,2.5,2.7,5.5,3,5.3,1215,7.9,5.3,,,,,,
Starkweather Park,SW,6/10/2019,4,8,0.141,1215,Point San Quentin,2.5,2.8,5.5,3,5.3,1215,7.9,5.2,,,,,,
Starkweather Park,SW,6/10/2019,4,9,0.141,1215,Point San Quentin,2.5,3.7,5.5,3,5.3,1215,7.9,4.3,,,,,,
Starkweather Park,SW,6/10/2019,4,10,0.141,1215,Point San Quentin,2.5,3.7,5.5,3,5.3,1215,7.9,4.3,,,,,,
Starkweather Park,SW,6/10/2019,4,11,0.141,1215,Point San Quentin,2.5,4.7,5.5,3,5.3,1215,7.9,3.3,,,,,,
Starkweather Park,SW,6/10/2019,4,12,0.141,1215,Point San Quentin,2.5,5.9,5.5,3,5.3,1215,7.9,2.1,,,,,,
Starkweather Park,SW,6/10/2019,5,0,0.141,1215,Point San Quentin,2.5,0.3,5.5,3,5.3,1215,7.9,7.7,,,,,,
Starkweather Park,SW,6/10/2019,5,1,0.141,1215,Point San Quentin,2.5,0.6,5.5,3,5.3,1215,7.9,7.4,,,,,,
Starkweather Park,SW,6/10/2019,5,2,0.141,1215,Point San Quentin,2.5,0.8,5.5,3,5.3,1215,7.9,7.2,,,,,,
Starkweather Park,SW,6/10/2019,5,3,0.141,1215,Point San Quentin,2.5,1.7,5.5,3,5.3,1215,7.9,6.3,,,,,,
Starkweather Park,SW,6/10/2019,5,4,0.141,1215,Point San Quentin,2.5,1.6,5.5,3,5.3,1215,7.9,6.4,,,,,,
Starkweather Park,SW,6/10/2019,5,5,0.141,1215,Point San Quentin,2.5,2.1,5.5,3,5.3,1215,7.9,5.9,,,,,,
Starkweather Park,SW,6/10/2019,5,6,0.141,1215,Point San Quentin,2.5,1.7,5.5,3,5.3,1215,7.9,6.3,,,,,,
Starkweather Park,SW,6/10/2019,5,7,0.141,1215,Point San Quentin,2.5,2.3,5.5,3,5.3,1215,7.9,5.7,,,,,,
Starkweather Park,SW,6/10/2019,5,8,0.141,1215,Point San Quentin,2.5,2.6,5.5,3,5.3,1215,7.9,5.4,,,,,,
Starkweather Park,SW,6/10/2019,5,9,0.141,1215,Point San Quentin,2.5,2.7,5.5,3,5.3,1215,7.9,5.3,,,,,,
Starkweather Park,SW,6/10/2019,5,10,0.141,1215,Point San Quentin,2.5,2.4,5.5,3,5.3,1215,7.9,5.6,,,,,,
Starkweather Park,SW,6/10/2019,5,11,0.141,1215,Point San Quentin,2.5,2.9,5.5,3,5.3,1215,7.9,5.1,,,,,,
Starkweather Park,SW,6/10/2019,5,12,0.141,1215,Point San Quentin,2.5,3.3,5.5,3,5.3,1215,7.9,4.7,,,,,,
Starkweather Park,SW,6/10/2019,5,13,0.141,1215,Point San Quentin,2.5,3.4,5.5,3,5.3,1215,7.9,4.6,,,,,,
Starkweather Park,SW,6/10/2019,5,13.9,0.141,1215,Point San Quentin,2.5,3.1,5.5,3,5.3,1215,7.9,4.9,,,,,,
Starkweather Park,SW,6/10/2019,5,14.5,0.141,1215,Point San Quentin,2.5,6.8,5.5,3,5.3,1215,7.9,1.2,,,,,,
